"Ad name",Day,"Campaign name","Result type",Results,"Cost per result","Amount spent (INR)","Mobile app installs",CPI,Install2Activation%,"Link clicks",Impressions,"3-second video plays","Reporting starts","Reporting ends"
"static_meta_internal-brand_hindi_loan-ka-notice _ln-rec-overdue_24jun2026",2026-06-24,fb_app-adr_abo_hindi_subscribe_bau_retargeting_01apr2026,Subscription_Payment_Success,2,122.82,245.64,,,,8,3487,,2026-06-24,2026-06-24
"ugc_meta_internal-organic_telugu_pan-fake-loan_fake loan_24jun2026",2026-06-24,fb_app-adr_cbo_telugu_subscribe_bau_broad_15may2026,Subscription_Payment_Success,4,840.2675,3361.07,54,62.24203704,0.40740741,89,20891,3079,2026-06-24,2026-06-24
IN_Static_Overdue_28/05/26,2026-06-24,fb_app-adr_abo_static_subscribe_bidcap_broad_24jun2026,,,,2.99,,,,1,32,,2026-06-24,2026-06-24
IN_Static_Ln_Rej_28/05/26_03,2026-06-24,fb_app-adr_abo_static_subscribe_bidcap_broad_24jun2026,,,,0.43,,,,1,5,,2026-06-24,2026-06-24
IN_St_Dispute_tpt_16/03/26_07,2026-06-24,fb_app-adr_abo_malyalam_subscribe_bidcap_broad_24jun2026,,,,26.9,,,,,137,,2026-06-24,2026-06-24
CR_Manav_UGCdub_CSI_09/04/26_1,2026-06-24,fb_app-adr_abo_malyalam_subscribe_bidcap_broad_24jun2026,,,,2.81,1,2.81,0,1,28,4,2026-06-24,2026-06-24
IN_Static_Free-Chat_Loan-Rejection_18/05/26,2026-06-24,fb_app-adr_cbo-new_hindi_subscribe_bidcap_broad_17jun2026,,,,0.02,,,,,1,,2026-06-24,2026-06-24
IN_AI_UGCdub_CSI_09/04/26_3,2026-06-24,fb_app-adr_abo_malyalam_subscribe_bidcap_broad_24jun2026,,,,82.43,1,82.43,0,2,368,92,2026-06-24,2026-06-24
CR_Manav_UGCdub_RI_09/04/26_2,2026-06-24,fb_app-adr_abo_malyalam_subscribe_bidcap_broad_24jun2026,,,,2.77,,,,,18,3,2026-06-24,2026-06-24
IN_Static_Free-Chat_Loan-Rejection_18/05/26,2026-06-24,fb_app-adr_abo_static_subscribe_bidcap_broad_24jun2026,,,,2.05,,,,,13,,2026-06-24,2026-06-24
CR_Manav_UGCdub_Ln_Reject_09/04/26_4,2026-06-24,fb_app-adr_abo_malyalam_subscribe_bidcap_broad_24jun2026,,,,0.19,,,,,1,1,2026-06-24,2026-06-24
static_meta_internal-brand_telugu_whatsapp-chat_ln-rej-fake-loan_20jun2026,2026-06-24,fb_app-adr_cbo_telugu_subscribe_bau_broad_15may2026,Subscription_Payment_Success,1,0,0,3,0,0.66666667,,0,,2026-06-24,2026-06-24
static_meta_internal-brand_tamil_whatsapp-chat-v_ln-rej-fake-loan_20jun2026,2026-06-24,fb_app-adr_abo_tamil_subscribe_bau_broad_15may2026,Subscription_Payment_Success,1,0,0,,,,,0,,2026-06-24,2026-06-24
pads_meta_internal-hum2noyaarofficial_hindi_ln-amt-overdue_12june2026,2026-06-24,fb_app-adr_cbo_gmb_subscribe_bidcap_broad_22jun2026,Subscription_Payment_Success,3,428.44333333,1285.33,53,24.25150943,0.32075472,111,14087,8254,2026-06-24,2026-06-24
pads_meta_digitaiga-amirkdboys_hindi_score-imp_11june2026,2026-06-24,fb_app-adr_cbo_gmb_subscribe_bidcap_broad_22jun2026,,,,0,1,0,0,,0,,2026-06-24,2026-06-24
Celeb_Sushant_ScoreImprove_SC1H2_12/05/26,2026-06-24,fb_app-adr_cbo_hindi_subscribe_bidcap_broad_18jun2026,,,,21.07,,,,,150,24,2026-06-24,2026-06-24
CR_techonemalayalam_UGC_Red_Int_03/06/26,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,,,,41.79,,,,,341,55,2026-06-24,2026-06-24
ugc_meta_vidrow_hindi_apna-kaam-banta_reduce-int_22jun2026,2026-06-24,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,,,,328.22,14,23.44428571,0.5,49,1941,1044,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_baba-loan-band_acc-not-update_22jun2026,2026-06-24,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,,,,0.65,1,0.65,0,1,6,1,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_baba-gadi-loan_ln-rej-low-score_22jun2026,2026-06-24,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,,,,1.38,,,,,16,3,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_baba-loan-band_acc-not-update_22jun2026,2026-06-24,fb_app-adr_cbo_hindi_subscribe_bau_broad_01apr2026,,,,0.37,,,,1,7,1,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_baba-gadi-loan_ln-rej-low-score_22jun2026,2026-06-24,fb_app-adr_cbo_hindi_subscribe_bau_broad_01apr2026,,,,7.17,2,3.585,1,1,82,17,2026-06-24,2026-06-24
pads_meta_internal-rashmiabhijithgowda_12_kannada_ln-rej-low-score_23jun2026,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,,,,0,,,,,2,,2026-06-24,2026-06-24
"ai_internal-brand_kannada_score-imp_9june2026 – Copy",2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,,,,2.44,,,,,9,2,2026-06-24,2026-06-24
ugc_meta_vidrow_hindi_apna-kaam-banta_reduce-int_22jun2026,2026-06-24,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,2.65,1,2.65,1,1,35,22,2026-06-24,2026-06-24
pads_meta_internal-javid42___telugu_ln-rej-low-score_23jun2026,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,,,,121.99,4,30.4975,0.25,6,1353,604,2026-06-24,2026-06-24
"ai_meta_internal-brand_telugu_dubbed _chinese-loan-apps_ln-amt-overdue_20jun2026",2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,Subscription_Payment_Success,2,365.98,731.96,13,56.30461538,0.46153846,27,4981,1379,2026-06-24,2026-06-24
"IN_AI_ScoreImprove_UGC_04/05/26_01 - Copy",2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,Subscription_Payment_Success,1,269.52,269.52,13,20.73230769,0.30769231,18,2679,518,2026-06-24,2026-06-24
pads_meta_internal-simsondevaraj_009_tamil_ln-rej-low-score_15jun2026,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,,,,29.69,2,14.845,0.5,3,287,176,2026-06-24,2026-06-24
IN_AI_LowCibil_UGC_01/05/26,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,,,,23.87,2,11.935,0.5,1,241,62,2026-06-24,2026-06-24
"fb_srn_app-adr_abo_ttmk_subscribe_bau_broad_CR_Soham_funny_video_na_15052025 - Copy",2026-06-24,fb_app-adr_cbo_gmb_subscribe_bidcap_broad_22jun2026,,,,5.83,2,2.915,0.5,2,86,25,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_550-credit-score_score-imp_22jun2026,2026-06-24,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,47.82,,,,2,245,58,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_550-credit-score_score-imp_22jun2026,2026-06-24,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,0,2,0,0,,0,,2026-06-24,2026-06-24
CR_siddharth_karatagi_Ln_Rej_Pad_03/06/26,2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-pads-scale_broad_22Jun2026,Subscription_Payment_Success,32,331.0671875,10594.15,414,25.5897343,0.4468599,692,126003,44863,2026-06-24,2026-06-24
ai_meta_internal_hindi_recovery-dhamki_ln-rec-overdue_22jun2026,2026-06-24,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,,,,67.97,,,,1,477,155,2026-06-24,2026-06-24
pads_meta_internal-hum2noyaarofficial_hindi_ln-amt-overdue_12jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-pads-scale_broad_22Jun2026,Subscription_Payment_Success,6,662.50166667,3975.01,173,22.97693642,0.41040462,350,48300,28582,2026-06-24,2026-06-24
pads_meta_digitaiga-oy_dangode921_hindi_ln-rej-low-score_13jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-pads-scale_broad_22Jun2026,Subscription_Payment_Success,7,521.03714286,3647.26,169,21.58142012,0.34319527,472,58244,29852,2026-06-24,2026-06-24
pads_meta_internal-s.r.raja.panamatta_tamil_ln-rec-overdue_12june2026,2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-pads-scale_broad_22Jun2026,Subscription_Payment_Success,10,421.055,4210.55,283,14.87826855,0.28975265,490,47001,22782,2026-06-24,2026-06-24
pads_meta_digitaiga-chethangabbaladka_kannada_score-imp_9jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-pads-scale_broad_22Jun2026,Subscription_Payment_Success,14,251.58142857,3522.14,156,22.57782051,0.33974359,271,40705,16539,2026-06-24,2026-06-24
ai_meta_internal_hindi_gadi-dhamki-20s_reduce-int_22jun2026,2026-06-24,fb_app-adr_abo_hindi_subscribe_bau_broad_01apr2026,,,,427.1,1,427.1,0,8,2472,732,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_baba-gadi-loan_ln-rej-low-score_22jun2026,2026-06-24,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,0.03,,,,,1,1,2026-06-24,2026-06-24
ai_meta_internal_hindi_first-emi-miss-15s_score-imp_22jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-ai&ugc-scale_broad_22Jun2026,,,,76.94,,,,3,496,115,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_dholakpur-daku-loan_ln-rej-low-score_22jun2026,2026-06-24,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,0.95,,,,,6,1,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_550-credit-score_score-imp_22jun2026,2026-06-24,fb_app-adr_cbo_hindi_subscribe_bidcap_broad_18jun2026,,,,0.77,,,,,3,3,2026-06-24,2026-06-24
ugc_meta_vidrow_hindi_apna-kaam-banta_reduce-int_22jun2026,2026-06-24,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,7.76,,,,,63,30,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_550-credit-score_score-imp_22jun2026,2026-06-24,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,6.93,,,,,35,9,2026-06-24,2026-06-24
ugc_meta_vidrow_hindi_apna-kaam-banta_reduce-int_22jun2026,2026-06-24,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,2.65,1,2.65,1,1,25,15,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_dholakpur-daku-loan_ln-rej-low-score_22jun2026,2026-06-24,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,,,,0.04,,,,,1,1,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_550-credit-score_score-imp_22jun2026,2026-06-24,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,Subscription_Payment_Success,2,0,0,,,,,0,,2026-06-24,2026-06-24
ugc_meta_vidrow_hindi_apna-kaam-banta_reduce-int_22jun2026,2026-06-24,fb_app-adr_cbo_gmb_subscribe_bau_broad_15may2026,Subscription_Payment_Success,1,58.77,58.77,1,58.77,0,11,427,230,2026-06-24,2026-06-24
"ai_meta_internal-brand_hindi_loan-spider-web _ln-rec-overdue_20jun2026",2026-06-24,fb_app-adr_cbo_hindi_subscribe_bidcap_broad_18jun2026,,,,69.16,4,17.29,0.5,2,474,86,2026-06-24,2026-06-24
CR_sugar_candy_anky_Ln_Rej_Pad_29/05/26,2026-06-24,fb_app-adr_cbo_hindi_subscribe_bidcap_broad_18jun2026,,,,12,1,12,0,,150,87,2026-06-24,2026-06-24
AI_ScoreImprove_05/06/2026,2026-06-24,fb_app-adr_cbo_hindi_subscribe_bidcap_broad_18jun2026,,,,2,1,2,0,,19,,2026-06-24,2026-06-24
pads_meta_internal-saranc_official_tamil_ln-rej-low-score_17jun2026_Relaunch,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,Subscription_Payment_Success,19,474.08368421,9007.59,437,20.6123341,0.41418764,830,155535,52815,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_personified-all-mix-asmr_allcategory_24jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_test_broad_14may2026,Subscription_Payment_Success,1,3427.88,3427.88,48,71.41416667,0.4375,197,21025,6557,2026-06-24,2026-06-24
CR_Arun_Ln_Rej_Pad_24/04/26_01,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,,,,210.79,3,70.26333333,0.66666667,5,2123,748,2026-06-24,2026-06-24
CR_xaxa_Ln_Rej_Pad_05/05/26,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,Subscription_Payment_Success,7,502.96142857,3520.73,140,25.14807143,0.27857143,291,40056,16177,2026-06-24,2026-06-24
pads_meta_digitaiga-chethangabbaladka_kannada_score-imp_relaunch_9jun2026,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,,,,216.72,11,19.70181818,0.54545455,15,2664,1103,2026-06-24,2026-06-24
pads_meta_internal-s.r.raja.panamatta_tamil_ln-rec-overdue_12june2026,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,Subscription_Payment_Success,17,325.89764706,5540.26,430,12.88432558,0.33488372,725,63594,31616,2026-06-24,2026-06-24
pads_meta_internal-sanjay_sindhu0920_kannada_ln-rej-low-score_19jun2026,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,Subscription_Payment_Success,14,736.31,10308.34,452,22.80606195,0.35840708,911,125674,60912,2026-06-24,2026-06-24
CR_Sudeep_Fake_loan_Pad_08/05/26,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,Subscription_Payment_Success,3,153.85333333,461.56,27,17.09481481,0.2962963,43,5002,2367,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_2ladke-shadi-asmr_reduce-int_24jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_test_broad_14may2026,Subscription_Payment_Success,1,2436.65,2436.65,15,162.44333333,0.13333333,120,15364,5971,2026-06-24,2026-06-24
pads_meta_internal-belagavi_mayya_kannada_ln-rej-low-score_15jun2026,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,Subscription_Payment_Success,1,745.65,745.65,38,19.62236842,0.47368421,65,10651,4752,2026-06-24,2026-06-24
CR_Venky_Relaunch_Pad_03/04/26,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,Subscription_Payment_Success,2,206.505,413.01,28,14.75035714,0.35714286,47,7016,2569,2026-06-24,2026-06-24
"CR_manjunath_krpet_Ln_Rej_Pad_22/05/26 – Copy",2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,Subscription_Payment_Success,9,568.35222222,5115.17,296,17.28097973,0.28716216,496,79210,35338,2026-06-24,2026-06-24
"fb_srn_app-adr_abo_ttmk_subscribe_bau_broad_CR_Jayanth_funny_video_na_15052025 – Copy",2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,Subscription_Payment_Success,1,1386.98,1386.98,38,36.49947368,0.31578947,79,18167,8042,2026-06-24,2026-06-24
CR_sandeepsm_2_Ln_Rej_Pad_22/05/26,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,Subscription_Payment_Success,1,492.19,492.19,17,28.95235294,0.29411765,33,6293,4005,2026-06-24,2026-06-24
"CR_Sharath_Fake_Loan_Pad_11/05/26_01 - Copy",2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,,,,19.71,2,9.855,0.5,3,291,101,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_high-emi-notebook-asmr_reduce-int_24jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_test_broad_14may2026,Subscription_Payment_Success,2,1107.83,2215.66,23,96.33304348,0.34782609,74,14108,4781,2026-06-24,2026-06-24
ugc_meta_vidrow_hindi_ram-shyam-do-bhai_reduce-int_23jun2026,2026-06-24,fb_app-adr_cbo-new_hindi_subscribe_bidcap_broad_17jun2026,,,,0.03,,,,,4,1,2026-06-24,2026-06-24
"CR_Appu_Ln_Rej_Pad_12/05/26_01 - Copy",2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,Subscription_Payment_Success,4,739.4775,2957.91,233,12.6948927,0.26609442,441,46786,20848,2026-06-24,2026-06-24
static_meta_internal-brand_hindi_whatsapp-chat-s_ln-rej-fake-loan_19jun2026,2026-06-24,fb_app-adr_cbo_gmb_subscribe_bidcap_broad_22jun2026,,,,24.12,,,,1,136,,2026-06-24,2026-06-24
ugc_meta_vidrow_hindi_laptop-no-emi_score-imp_23jun2026,2026-06-24,fb_app-adr_cbo_hindi_subscribe_bau_broad_01apr2026,,,,799.61,11,72.69181818,0.18181818,26,3901,1074,2026-06-24,2026-06-24
"CR_pads_Arun_Ln_Reject_HumanSkit_29/03/26_2 - Relaunch",2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,Subscription_Payment_Success,1,300.49,300.49,6,50.08166667,0,13,2700,1022,2026-06-24,2026-06-24
pads_meta_siyaads-myview.7_kannada_ln-rej-low-score_11june2026,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,,,,234.77,8,29.34625,0.125,26,2351,1053,2026-06-24,2026-06-24
pads_meta_internal-saranc_official_tamil_ln-rej-low-score_17jun2026_Relaunch2,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,Subscription_Payment_Success,3,1148.00666667,3444.02,196,17.57153061,0.3622449,318,60365,20165,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_high-emi-notebook-asmr-cir_reduce-int_23jun2026,2026-06-24,fb_app-adr_cbo_gmb_subscribe_bidcap_broad_22jun2026,,,,3.13,,,,,15,5,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_high-emi-notebook-asmr-cir_reduce-int_23jun2026,2026-06-24,fb_app-adr_cbo_gmb_subscribe_bidcap_broad_22jun2026,,,,7.21,1,7.21,1,2,56,18,2026-06-24,2026-06-24
ugc_meta_internal-organic_hindi_loan50k-emi2k_ln-rej-low-score_24jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-ai&ugc-scale_broad_22Jun2026,Subscription_Payment_Success,6,768.82833333,4612.97,338,13.64784024,0.43491124,712,49301,21699,2026-06-24,2026-06-24
ugc_meta_internal-organic_hindi_loan50k-emi2k_ln-rej-low-score_24jun2026,2026-06-24,fb_app-adr_cbo-new_hindi_subscribe_bidcap_broad_17jun2026,Subscription_Payment_Success,13,682.30615385,8869.98,555,15.98194595,0.43783784,1114,95306,42483,2026-06-24,2026-06-24
ugc_meta_digitaiga_hindi_that-one-dalla_score-imp_17jun2026,2026-06-24,fb_app-adr_cbo_hindi_subscribe_bidcap_broad_18jun2026,,,,1.15,,,,1,12,5,2026-06-24,2026-06-24
CR_NatkhatGang_Loan-Rejection_25/05/26,2026-06-24,fb_app-adr_cbo_hindi_subscribe_bidcap_broad_18jun2026,Subscription_Payment_Success,1,844.07,844.07,34,24.82558824,0.29411765,83,9808,5435,2026-06-24,2026-06-24
pads_meta_digitaiga-amirkdboys_hindi_score-imp_11jun2026_Relaunch,2026-06-24,fb_app-adr_cbo_hindi_subscribe_bidcap_broad_18jun2026,Subscription_Payment_Success,8,577.3125,4618.5,269,17.16914498,0.3605948,536,52844,24533,2026-06-24,2026-06-24
ugc_meta_vidrow_hindi_script2h4_score-imp_14jun2026,2026-06-24,fb_app-adr_cbo_hindi_subscribe_bidcap_broad_18jun2026,,,,0.04,,,,,4,,2026-06-24,2026-06-24
ugc_meta_vidrow_hindi_script8v1h2_score-imp_14jun2026,2026-06-24,fb_app-adr_cbo_hindi_subscribe_bidcap_broad_18jun2026,,,,0,,,,,2,,2026-06-24,2026-06-24
ugc_meta_internal-organic_hindi_loan50k-emi2k_ln-rej-low-score_24jun2026,2026-06-24,fb_app-adr_cbo_hindi_subscribe_bidcap_broad_18jun2026,Subscription_Payment_Success,3,1347.50666667,4042.52,240,16.84383333,0.49166667,497,51195,22325,2026-06-24,2026-06-24
CR_seetha____46_Fake_Ln_Pad_18/05/26,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,,,,94.73,7,13.53285714,0.14285714,17,939,573,2026-06-24,2026-06-24
ai_internal-brand_telugu_ln-rej-acc-not-upd_9june2026,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,,,,5.21,,,,,57,13,2026-06-24,2026-06-24
ugc_meta_wedo_hindi_ln-rej-bejatti_ln-rej-acc-not-upd_17jun2026,2026-06-24,fb_app-adr_cbo-new_hindi_subscribe_bidcap_broad_17jun2026,,,,12.29,,,,,43,9,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_2ladke-shadi-asmr-cir_reduce-int_23jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-ai&ugc-scale_broad_22Jun2026,Subscription_Payment_Success,7,370.58714286,2594.11,72,36.02930556,0.44444444,225,17473,10496,2026-06-24,2026-06-24
"pads_meta_internal-kanupriyaalha _hindi_ln-rej-low-score_23jun2026",2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-pads-scale_broad_22Jun2026,Subscription_Payment_Success,7,477.70428571,3343.93,65,51.44507692,0.53846154,171,32360,17465,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_personified-all-mix-asmr-cir_allcategory_23jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-ai&ugc-scale_broad_22Jun2026,,,,1769.96,45,39.33244444,0.42222222,214,15314,5445,2026-06-24,2026-06-24
ugc_meta_vidrow_hindi_ram-shyam-do-bhai_reduce-int_23jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-ai&ugc-scale_broad_22Jun2026,Subscription_Payment_Success,1,1076.78,1076.78,12,89.73166667,0.33333333,28,5043,1774,2026-06-24,2026-06-24
ugc_meta_vidrow_bengali_dragon-chai_ln-rej-low-score_23jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-ai&ugc-scale_broad_22Jun2026,,,,541.98,1,541.98,1,12,3301,755,2026-06-24,2026-06-24
ugc_meta_vidrow_hindi_16se13-int-rate_reduce-int_23jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-ai&ugc-scale_broad_22Jun2026,,,,524.27,2,262.135,0,8,2189,494,2026-06-24,2026-06-24
ugc_meta_vidrow_hindi_laptop-no-emi_score-imp_23jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-ai&ugc-scale_broad_22Jun2026,Subscription_Payment_Success,1,1316.99,1316.99,29,45.41344828,0.44827586,52,6332,1873,2026-06-24,2026-06-24
ai_meta_vidrow_hindi_high-emi-notebook-asmr-cir_reduce-int_23jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-ai&ugc-scale_broad_22Jun2026,Subscription_Payment_Success,4,475.61,1902.44,28,67.94428571,0.5,223,14877,6053,2026-06-24,2026-06-24
pads_meta_internal-anil_charan97_telugu_ln-rej-fake-loan_23jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-pads-scale_broad_22Jun2026,,,,534.06,4,133.515,0.5,17,4925,1961,2026-06-24,2026-06-24
ai_meta_internal_hindi_bg-bulldozer_score-imp_23jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-ai&ugc-scale_broad_22Jun2026,Subscription_Payment_Success,2,1648.62,3297.24,112,29.43964286,0.08928571,2307,22167,7676,2026-06-24,2026-06-24
ai_meta_internal_hindi_bg-bus-stand_score-imp_23jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-ai&ugc-scale_broad_22Jun2026,Subscription_Payment_Success,1,1521.6,1521.6,32,47.55,0.1875,401,10713,4168,2026-06-24,2026-06-24
ugc_meta_vidrow_hindi_krisna-murari_score-imp_19jun2026,2026-06-24,fb_app-adr_cbo_hindi_subscribe_bidcap_broad_18jun2026,Subscription_Payment_Success,19,445.28,8460.32,241,35.10506224,0.41908714,489,105827,44153,2026-06-24,2026-06-24
ugc_meta_vidrow_hindi_cc-speaking-v1_reduce-int_19jun2026,2026-06-24,fb_app-adr_cbo_hindi_subscribe_bidcap_broad_18jun2026,,,,20.68,,,,,223,74,2026-06-24,2026-06-24
ai_meta_internal-brand_hindi_garmi-fridge-baccha_ln-rej_20jun2026,2026-06-24,fb_app-adr_cbo_hindi_subscribe_bidcap_broad_18jun2026,Subscription_Payment_Success,1,1440.74,1440.74,22,65.48818182,0.22727273,41,9646,3905,2026-06-24,2026-06-24
ai_meta_internal-growth_hindi_teacher-explaining_score-imp_30apr2026_relaunch,2026-06-24,fb_app-adr_cbo_hindi_subscribe_bidcap_broad_18jun2026,Subscription_Payment_Success,13,651.00769231,8463.1,170,49.78294118,0.35882353,248,46099,7417,2026-06-24,2026-06-24
pads_meta_internal-_atul_585__hindi_ln-rej-low-score_23jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-pads-scale_broad_22Jun2026,Subscription_Payment_Success,5,912.136,4560.68,258,17.67705426,0.46899225,562,59264,29862,2026-06-24,2026-06-24
pads_meta_internal-javid42___telugu_ln-rej-low-score_23jun2026,2026-06-24,fb_app-adr_abo_india_subscribe_bidcap-pads-scale_broad_22Jun2026,Subscription_Payment_Success,7,369.41,2585.87,66,39.17984848,0.3030303,146,24239,10036,2026-06-24,2026-06-24
"CR_Srinu_Enquiry_24/04/26 - Copy",2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,Subscription_Payment_Success,23,370.01826087,8510.42,309,27.5418123,0.3171521,597,92128,44196,2026-06-24,2026-06-24
pads_meta_internal-saranc_official_tamil_ln-rej-low-score_17jun2026,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,,,,9.99,5,1.998,0.6,1,229,91,2026-06-24,2026-06-24
pads_meta_digitaiga-maatakaari_akka_telugu_ln-rec-overdue_15jun2026,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,Subscription_Payment_Success,3,727.27,2181.81,50,43.6362,0.4,106,26020,7831,2026-06-24,2026-06-24
pads_meta_digitaiga-anji_bhai_lion_yt_telugu_ln-rec-overdue_15jun2026,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,Subscription_Payment_Success,1,593.77,593.77,33,17.9930303,0.42424242,55,6513,2826,2026-06-24,2026-06-24
CR_harumanu_2401_Ln_Rej_Pad_05/06/2026,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,,,,34.65,2,17.325,1,3,615,220,2026-06-24,2026-06-24
CR_techonemalayalam_UGC_Red_Int_03/06/26,2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,,,,81.42,,,,2,651,111,2026-06-24,2026-06-24
"CR_Suman_HighEMI_Pad_15/05/26 – Copy",2026-06-24,fb_app-adr_cbo_ttmk_subscribe_bidcap_broad_22Jun2026,Subscription_Payment_Success,28,360.69285714,10099.4,255,39.6054902,0.41568627,470,75167,37185,2026-06-24,2026-06-24
